002_place,003_event,004_active,005_open_now,006_open_time,007_close_time,008_maximum_visit_duration,009_minimum_visit_duration,010_travel_time,011_travel_distance,012_travel_mode,013_rainfall,014_sunset,015_weather_score,016_weather_dependent,017_suitable_for_weather_score,018_average_social_rating,019_number_reviews,020_suitable_for_children,021_suitable_for_groups,022_suitable_for_vision_impaired,023_suitable_for_bicycles,024_suitable_for_wheelchair,025_eat,026_see,027_do,028_popularity_now,029_popularity_avg_current_day,030_popularity_avg_current_hour,031_better_when,032_elevation,033_bicycle_duration,034_bicycle_distance,035_operated_by
1,0,1,0.0,,,0.0,,557.0,718.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,11.6997365952,299.0,852.0,
1,0,1,1.0,1502145000.0,1502168400.0,2.63,1.0,283.0,387.0,0.0,0,1502178740,1,0.04,0.0,4.15,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,15.3825855255,121.0,387.0,0.0
1,0,1,,1502175600.0,1502114400.0,0.0,,365.0,479.0,0.0,0,1502178740,1,0.0,0.0,4.6,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,17.7062778473,154.0,479.0,
1,0,1,0.0,,,0.0,,446.0,573.0,0.0,0,1502178740,1,0.0,0.0,4.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,18.8908004761,215.0,573.0,
1,0,1,1.0,1502157600.0,1502200800.0,11.62,8.0,427.0,531.0,0.0,0,1502178740,1,0.0,0.0,4.7,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,0.05,10.8333333333,4.71428571429,,16.2616882324,204.0,531.0,
1,0,1,0.0,,,0.0,,432.0,570.0,0.0,0,1502178740,1,0.0,0.0,5.0,3,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,17.6646938324,169.0,570.0,
1,0,1,,1502175600.0,1502208000.0,0.0,,279.0,396.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,10.1173295975,86.0,414.0,
1,0,1,1.0,1502157600.0,1502164800.0,1.62,,478.0,600.0,0.0,0,1502178740,1,0.0,0.0,4.6,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.0560646057,217.0,600.0,
1,0,1,0.0,,,0.0,,274.0,380.0,0.0,0,1502178740,1,0.0,0.0,4.1,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.9003171921,61.0,380.0,
1,0,1,0.0,,,0.0,8.0,381.0,506.0,0.0,0,1502178740,1,0.0,0.0,5.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,11.5226869583,199.0,506.0,
1,0,1,1.0,1502157600.0,1502193600.0,9.62,,520.0,682.0,0.0,0,1502178740,1,0.0,0.0,4.9,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,0.0,8.5,0.0,,11.7993507385,297.0,842.0,
1,0,1,0.0,,,0.0,,232.0,321.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,1.0,0.0,,,,,14.4684753418,52.0,321.0,
1,0,1,1.0,1502143200.0,1502168400.0,2.62,1.0,926.0,1185.0,0.0,0,1502178740,1,0.02,0.0,4.0,5,0,1,1,0,1,1.0,0.0,0.0,0.52,17.6666666667,57.2857142857,2.0,10.8084278107,401.0,1192.0,0.0
1,0,1,0.0,,,0.0,8.0,155.0,213.0,0.0,0,1502178740,1,0.0,0.0,4.0,5,0,0,0,0,0,0.0,1.0,0.0,,,,,16.2993526459,35.0,213.0,
1,0,1,1.0,1502141400.0,1502168400.0,2.62,1.0,1336.0,1521.0,0.0,0,1502178740,1,0.02,0.0,4.4,5,0,1,1,0,1,1.0,0.0,0.0,0.65,14.3333333333,70.7142857143,2.0,40.3337020874,687.0,2132.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.62,1.0,274.0,375.0,0.0,0,1502178740,1,0.05,0.0,4.45,15,1,1,0,0,0,1.0,0.0,0.0,,,,2.0,15.2380132675,119.0,375.0,0.0
1,0,1,1.0,1502148600.0,1502175600.0,4.62,1.0,424.0,533.0,0.0,0,1502178740,1,0.02,0.5,4.0,3,0,0,1,0,1,0.0,0.5,0.5,,,,2.0,15.2594232559,201.0,533.0,0.0
1,0,1,1.0,1502150400.0,1502168400.0,2.62,1.0,506.0,636.0,0.0,0,1502178740,1,0.04,0.0,4.3,5,0,1,1,0,1,1.0,0.0,0.0,0.26,15.2222222222,25.5714285714,2.0,16.1165428162,263.0,636.0,0.0
1,0,1,1.0,1502154000.0,1502190000.0,8.62,1.0,860.0,1050.0,0.0,0,1502178740,1,0.01,0.0,3.95,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,28.2600498199,400.0,1127.0,0.0
1,0,1,1.0,1502155800.0,1502168400.0,2.62,1.0,1165.0,1368.0,0.0,0,1502178740,1,0.03,0.0,4.1,13,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,48.1966285706,566.0,1445.0,0.0
1,0,1,0.0,,,0.0,1.0,230.0,321.0,0.0,0,1502178740,1,0.06,0.0,3.95,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,13.5580558777,51.0,321.0,0.0
1,0,1,1.0,1502145000.0,1502172000.0,3.62,1.0,348.0,459.0,0.0,0,1502178740,1,0.06,0.0,4.65,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,11.5780515671,193.0,459.0,0.0
1,0,1,,1502175600.0,1502190000.0,0.0,1.0,303.0,402.0,0.0,0,1502178740,1,0.01,0.0,3.8,4,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,14.5281858444,75.0,453.0,0.0
1,0,1,,1502179200.0,1502186400.0,0.0,1.0,641.0,789.0,0.0,0,1502178740,1,0.05,0.0,4.55,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,29.4888935089,297.0,789.0,0.0
1,0,1,1.0,1502141400.0,1502172000.0,3.62,1.0,1000.0,1191.0,0.0,0,1502178740,1,0.04,0.0,4.7,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,45.8267784119,483.0,1268.0,0.0
1,0,1,1.0,1502155800.0,1502200800.0,11.62,1.0,398.0,514.0,0.0,0,1502178740,1,0.04,0.0,4.45,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,14.0991296768,212.0,613.0,0.0
1,0,1,1.0,1502155800.0,1502186400.0,7.62,1.0,1019.0,1304.0,0.0,0,1502178740,1,0.05,0.0,4.2,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,12.1036863327,428.0,1353.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.62,2.0,831.0,1084.0,0.0,0,1502178740,1,0.71,0.7,4.1,17,1,1,0,1,0,0.0,0.5,0.5,,,,2.0,38.90026474,270.0,1077.0,2.0
1,0,1,,1502175600.0,1502191800.0,0.0,1.0,254.0,348.0,0.0,0,1502178740,1,0.02,0.0,3.95,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,14.7718343735,113.0,348.0,0.0
1,0,1,1.0,1502145000.0,1502168400.0,2.62,1.0,345.0,446.0,0.0,0,1502178740,1,0.03,0.0,4.65,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,15.9843969345,134.0,446.0,0.0
1,0,1,1.0,1502145000.0,1502190000.0,8.62,1.0,865.0,1061.0,0.0,0,1502178740,1,0.03,0.0,4.2,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,26.8038806915,449.0,1137.0,0.0
1,0,1,1.0,1502132400.0,1502179200.0,5.62,1.0,232.0,291.0,0.0,0,1502178740,1,0.04,0.0,4.1,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,16.9761867523,95.0,398.0,0.0
1,0,1,1.0,1502154000.0,1502208000.0,13.62,1.0,336.0,443.0,0.0,0,1502178740,1,0.05,0.0,3.85,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,15.9151210785,138.0,505.0,0.0
1,0,1,1.0,1502143200.0,1502172000.0,3.62,1.0,825.0,1141.0,0.0,0,1502178740,1,0.02,0.0,4.1,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,5.49414014816,256.0,1247.0,0.0
1,0,1,0.0,,,0.0,1.0,613.0,745.0,0.0,0,1502178740,1,0.04,0.0,3.4,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,28.5166683197,290.0,745.0,0.0
1,0,1,1.0,1502141400.0,1502186400.0,7.62,1.0,821.0,1007.0,0.0,0,1502178740,1,0.03,0.0,3.3,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,25.4986114502,407.0,1083.0,0.0
1,0,1,1.0,1502137800.0,1502186400.0,7.62,8.0,600.0,751.0,0.0,0,1502178740,1,0.04,0.0,4.4,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,27.8603439331,274.0,751.0,0.0
1,0,1,1.0,1502146800.0,1502161200.0,0.62,1.0,84.0,113.0,0.0,0,1502178740,1,0.04,0.5,4.35,17,0,0,0,0,0,0.0,1.0,0.0,0.96,30.6111111111,67.2857142857,2.0,17.2858943939,22.0,112.0,1.0
1,0,1,1.0,1502139600.0,1502170200.0,3.12,1.0,1317.0,1644.0,0.0,0,1502178740,1,0.03,0.0,5.0,3,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,33.6666717529,565.0,1706.0,0.0
1,0,1,1.0,1502155800.0,1502190000.0,8.62,1.0,660.0,927.0,0.0,0,1502178740,1,0.06,0.0,3.55,15,0,1,1,0,1,1.0,0.0,0.0,0.37,14.7222222222,37.7142857143,2.0,6.02247858047,191.0,927.0,0.0
1,0,1,,1502175600.0,1502190000.0,0.0,1.0,426.0,538.0,0.0,0,1502178740,1,0.02,0.0,5.0,2,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,13.3168926239,237.0,538.0,0.0
1,0,1,1.0,1502148600.0,1502188200.0,8.12,1.0,429.0,538.0,0.0,0,1502178740,1,0.02,0.0,4.4,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,15.6954202652,234.0,538.0,0.0
1,0,1,1.0,1502146800.0,1502161200.0,0.62,1.0,329.0,427.0,0.0,0,1502178740,1,0.04,0.0,4.3,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,16.4893894196,93.0,404.0,0.0
1,0,1,1.0,1502139600.0,1502175600.0,4.62,1.0,592.0,776.0,0.0,0,1502178740,1,0.03,0.0,4.2,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,1.57352459431,192.0,776.0,0.0
1,0,1,1.0,1502157600.0,1502204400.0,12.62,8.0,520.0,677.0,0.0,0,1502178740,1,0.0,0.0,3.75,15,0,0,0,0,0,1.0,0.0,0.0,0.0,4.38888888889,5.25,,9.63252639771,210.0,672.0,
1,0,1,1.0,1502143200.0,1502168400.0,2.62,1.0,503.0,639.0,0.0,0,1502178740,1,0.03,0.0,4.75,12,0,0,1,0,1,1.0,0.0,0.0,,,,2.0,13.6926326752,289.0,773.0,0.0
1,0,1,1.0,1502157600.0,1502164800.0,1.62,1.0,933.0,1192.0,0.0,0,1502178740,1,0.03,0.0,4.0,15,0,1,1,0,1,1.0,0.0,0.0,0.0,8.27777777778,9.0,2.0,10.9572381973,357.0,1187.0,0.0
1,0,1,1.0,1502155800.0,1502179200.0,5.62,1.0,216.0,284.0,0.0,0,1502178740,1,0.06,0.0,4.1,13,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,14.3776903152,97.0,423.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.62,1.0,187.0,261.0,0.0,0,1502178740,1,0.03,0.5,4.16723300971,0,1,1,0,0,1,0.0,1.0,0.0,,,,2.0,14.421872139,42.0,261.0,0.0
1,0,1,1.0,1502146800.0,1502172000.0,3.62,1.0,1565.0,2137.0,0.0,0,1502178740,1,0.4,0.0,4.6,13,0,1,0,0,0,0.0,0.666666666667,0.333333333333,0.42,15.4444444444,60.2857142857,2.0,4.00290775299,442.0,2340.0,0.0
1,0,1,0.0,,,0.0,2.0,453.0,602.0,0.0,0,1502178740,1,0.03,0.0,3.85,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,17.3354244232,152.0,602.0,0.0
1,0,1,,1502175600.0,1502190000.0,0.0,1.0,735.0,940.0,0.0,0,1502178740,1,0.05,0.0,4.0,10,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,30.8369369507,303.0,910.0,0.0
1,0,1,1.0,1502145000.0,1502177400.0,5.11,1.0,441.0,546.0,0.0,0,1502178740,1,0.05,0.0,4.6,5,0,1,1,0,1,0.5,0.0,0.5,,,,2.0,17.3062992096,212.0,546.0,0.0
1,0,1,,1502175600.0,1502193600.0,0.0,1.0,594.0,798.0,0.0,0,1502178740,1,0.04,0.0,4.0,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,9.8181180954,192.0,792.0,0.0
1,0,1,0.0,,,0.0,8.0,1070.0,1279.0,0.0,0,1502178740,1,0.0,0.0,4.45,15,0,0,0,0,0,1.0,0.0,0.0,,,,,36.141998291,507.0,1371.0,
1,0,1,1.0,1502139600.0,1502175600.0,4.61,8.0,1036.0,1246.0,0.0,0,1502178740,1,0.0,0.0,4.75,14,0,0,0,0,0,1.0,0.0,0.0,,,,,36.6023521423,484.0,1323.0,
1,0,1,1.0,1502143200.0,1502172000.0,3.61,1.0,334.0,431.0,0.0,0,1502178740,1,0.04,0.0,4.1,15,1,1,1,0,1,1.0,0.0,0.0,,,,2.0,15.4987421036,131.0,431.0,0.0
1,0,1,0.0,,,0.0,1.0,547.0,758.0,0.0,0,1502178740,1,0.04,0.0,3.8,15,1,1,1,0,1,0.5,0.5,0.0,,,,2.0,7.02925920486,222.0,811.0,0.0
1,0,1,1.0,1502155800.0,1502166600.0,2.11,1.0,348.0,475.0,0.0,0,1502178740,1,0.02,0.0,4.2,15,0,1,1,0,1,1.0,0.0,0.0,0.22,13.2222222222,20.0,2.0,11.7357358932,115.0,502.0,
